,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,mul_cap,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Slew Rate Value
137,2.25e-07,1.1e-06,4.5e-07,10,1,14,11.0,66.0,486.0,7.80E-09,1.05E-08,2.02E-05,50.22,1.40E+08,2.25E+06,1.41E+08,1.11E-03,50.59,1.36E+08
138,2.25e-07,1.2e-06,2e-07,10,1,14,12.0,72.0,216.0,6.84E-09,1.05E-08,3.62E-05,79.81,2.20E+08,4.09E+06,2.23E+08,1.20E-03,48.34,1.93E+08
139,2.25e-07,1.2e-06,2.5e-07,10,1,14,12.0,72.0,270.0,6.97E-09,1.03E-08,2.98E-05,72.83,2.05E+08,3.66E+06,2.06E+08,1.20E-03,48.97,1.88E+08
140,2.25e-07,1.2e-06,3e-07,10,1,14,12.0,72.0,324.0,7.11E-09,1.03E-08,2.58E-05,67,1.91E+08,3.26E+06,1.93E+08,1.20E-03,49.45,1.77E+08
141,2.25e-07,1.2e-06,3.5e-07,10,1,14,12.0,72.0,378.0,7.24E-09,1.03E-08,2.32E-05,60.97,1.79E+08,2.94E+06,1.81E+08,1.20E-03,49.84,1.69E+08
142,2.25e-07,1.2e-06,4e-07,10,1,14,12.0,72.0,432.0,7.37E-09,1.03E-08,2.15E-05,54.88,1.64E+08,2.65E+06,1.65E+08,1.20E-03,50.18,1.59E+08
143,2.25e-07,1.2e-06,4.5e-07,10,1,14,12.0,72.0,486.0,7.50E-09,1.03E-08,2.03E-05,49.59,1.49E+08,2.40E+06,1.50E+08,1.20E-03,50.48,1.48E+08
144,2.25e-07,1.3e-06,2e-07,10,1,14,13.0,78.0,216.0,6.64E-09,1.04E-08,3.63E-05,78.21,2.29E+08,4.37E+06,2.32E+08,1.29E-03,48.21,2.08E+08
145,2.25e-07,1.3e-06,2.5e-07,10,1,14,13.0,78.0,270.0,6.76E-09,1.02E-08,2.99E-05,73.06,2.18E+08,3.87E+06,2.21E+08,1.29E-03,48.86,1.99E+08
146,2.25e-07,1.3e-06,3e-07,10,1,14,13.0,78.0,324.0,6.89E-09,1.02E-08,2.59E-05,66.97,2.04E+08,3.48E+06,2.05E+08,1.29E-03,49.34,1.91E+08
147,2.25e-07,1.3e-06,3.5e-07,10,1,14,13.0,78.0,378.0,7.01E-09,1.01E-08,2.33E-05,60.66,1.88E+08,3.11E+06,1.90E+08,1.29E-03,49.73,1.75E+08
148,2.25e-07,1.3e-06,4e-07,10,1,14,13.0,78.0,432.0,7.13E-09,1.02E-08,2.16E-05,54.52,1.73E+08,2.82E+06,1.75E+08,1.29E-03,50.08,1.71E+08
149,2.25e-07,1.3e-06,4.5e-07,10,1,14,13.0,78.0,486.0,7.24E-09,1.02E-08,2.04E-05,49.1,1.57E+08,2.54E+06,1.57E+08,1.29E-03,50.38,1.59E+08
150,2.25e-07,1.4e-06,2e-07,10,1,14,14.0,84.0,216.0,6.47E-09,1.03E-08,3.64E-05,78.55,2.42E+08,4.63E+06,2.43E+08,1.38E-03,48.09,2.21E+08
151,2.25e-07,1.4e-06,2.5e-07,10,1,14,14.0,84.0,270.0,6.58E-09,1.01E-08,3.00E-05,73.28,2.31E+08,4.09E+06,2.33E+08,1.38E-03,48.74,2.14E+08
152,2.25e-07,1.4e-06,3e-07,10,1,14,14.0,84.0,324.0,6.70E-09,1.01E-08,2.60E-05,66.48,2.12E+08,3.68E+06,2.14E+08,1.38E-03,49.23,2.06E+08
153,2.25e-07,1.4e-06,3.5e-07,10,1,14,14.0,84.0,378.0,6.81E-09,1.00E-08,2.34E-05,60.39,1.96E+08,3.30E+06,1.97E+08,1.38E-03,49.63,1.87E+08
154,2.25e-07,1.4e-06,4e-07,10,1,14,14.0,84.0,432.0,6.92E-09,1.00E-08,2.17E-05,54.29,1.81E+08,2.98E+06,1.83E+08,1.38E-03,49.98,1.82E+08
155,2.25e-07,1.4e-06,4.5e-07,10,1,14,14.0,84.0,486.0,7.01E-09,1.01E-08,2.04E-05,48.75,1.65E+08,2.70E+06,1.66E+08,1.38E-03,50.29,1.71E+08
156,2.25e-07,1.5e-06,2e-07,10,1,14,15.0,90.0,216.0,6.32E-09,1.02E-08,3.65E-05,78.89,2.54E+08,4.86E+06,2.55E+08,1.47E-03,47.97,2.37E+08
157,2.25e-07,1.5e-06,2.5e-07,10,1,14,15.0,90.0,270.0,6.42E-09,1.00E-08,3.01E-05,72.25,2.38E+08,4.33E+06,2.40E+08,1.47E-03,48.63,2.28E+08
158,2.25e-07,1.5e-06,3e-07,10,1,14,15.0,90.0,324.0,6.53E-09,9.97E-09,2.61E-05,66.45,2.24E+08,3.86E+06,2.27E+08,1.47E-03,49.13,2.19E+08
159,2.25e-07,1.5e-06,3.5e-07,10,1,14,15.0,90.0,378.0,6.64E-09,9.95E-09,2.35E-05,60.09,2.07E+08,3.48E+06,2.09E+08,1.47E-03,49.53,1.99E+08
160,2.25e-07,1.5e-06,4e-07,10,1,14,15.0,90.0,432.0,6.73E-09,9.95E-09,2.17E-05,54.16,1.89E+08,3.12E+06,1.90E+08,1.47E-03,49.88,1.94E+08
161,2.25e-07,1.5e-06,4.5e-07,10,1,14,15.0,90.0,486.0,6.82E-09,9.97E-09,2.05E-05,48.53,1.72E+08,2.85E+06,1.74E+08,1.47E-03,50.19,1.80E+08
162,2.25e-07,1.6e-06,2e-07,10,1,14,16.0,96.0,216.0,6.18E-09,1.02E-08,3.66E-05,79.25,2.66E+08,5.10E+06,2.69E+08,1.55E-03,47.86,2.52E+08
163,2.25e-07,1.6e-06,2.5e-07,10,1,14,16.0,96.0,270.0,6.28E-09,9.98E-09,3.02E-05,72.44,2.49E+08,4.55E+06,2.50E+08,1.55E-03,48.52,2.39E+08
164,2.25e-07,1.6e-06,3e-07,10,1,14,16.0,96.0,324.0,6.38E-09,9.90E-09,2.62E-05,66.41,2.35E+08,4.04E+06,2.38E+08,1.55E-03,49.02,2.26E+08
165,2.25e-07,1.6e-06,3.5e-07,10,1,14,16.0,96.0,378.0,6.48E-09,9.88E-09,2.36E-05,59.93,2.14E+08,3.65E+06,2.16E+08,1.55E-03,49.43,2.19E+08
166,2.25e-07,1.6e-06,4e-07,10,1,14,16.0,96.0,432.0,6.57E-09,9.88E-09,2.18E-05,53.55,1.98E+08,3.28E+06,1.99E+08,1.55E-03,49.78,2.03E+08
167,2.25e-07,1.6e-06,4.5e-07,10,1,14,16.0,96.0,486.0,6.65E-09,9.89E-09,2.06E-05,48.43,1.78E+08,2.99E+06,1.80E+08,1.55E-03,50.09,1.84E+08
168,2.25e-07,1.7e-06,2e-07,10,1,14,17.0,102.0,216.0,6.06E-09,1.01E-08,3.67E-05,79.65,2.78E+08,5.35E+06,2.82E+08,1.64E-03,47.74,2.67E+08
169,2.25e-07,1.7e-06,2.5e-07,10,1,14,17.0,102.0,270.0,6.16E-09,9.92E-09,3.03E-05,72.62,2.60E+08,4.75E+06,2.62E+08,1.64E-03,48.41,2.53E+08
170,2.25e-07,1.7e-06,3e-07,10,1,14,17.0,102.0,324.0,6.25E-09,9.85E-09,2.63E-05,65.93,2.40E+08,4.24E+06,2.42E+08,1.64E-03,48.92,2.44E+08
171,2.25e-07,1.7e-06,3.5e-07,10,1,14,17.0,102.0,378.0,6.34E-09,9.82E-09,2.37E-05,59.67,2.24E+08,3.81E+06,2.26E+08,1.64E-03,49.33,2.31E+08
172,2.25e-07,1.7e-06,4e-07,10,1,14,17.0,102.0,432.0,6.42E-09,9.81E-09,2.19E-05,53.62,2.04E+08,3.45E+06,2.05E+08,1.64E-03,49.68,2.08E+08
173,2.25e-07,1.7e-06,4.5e-07,10,1,14,17.0,102.0,486.0,6.49E-09,9.82E-09,2.07E-05,48.44,1.84E+08,3.12E+06,1.86E+08,1.64E-03,50,1.95E+08
174,2.25e-07,1.8e-06,2e-07,10,1,14,18.0,108.0,216.0,5.96E-09,1.01E-08,3.68E-05,80.05,2.90E+08,5.59E+06,2.94E+08,1.72E-03,47.63,2.77E+08
175,2.25e-07,1.8e-06,2.5e-07,10,1,14,18.0,108.0,270.0,6.04E-09,9.88E-09,3.04E-05,72.81,2.72E+08,4.93E+06,2.75E+08,1.72E-03,48.31,2.67E+08
176,2.25e-07,1.8e-06,3e-07,10,1,14,18.0,108.0,324.0,6.13E-09,9.80E-09,2.64E-05,65.93,2.51E+08,4.43E+06,2.51E+08,1.72E-03,48.82,2.56E+08
177,2.25e-07,1.8e-06,3.5e-07,10,1,14,18.0,108.0,378.0,6.22E-09,9.77E-09,2.38E-05,59.38,2.34E+08,3.95E+06,2.36E+08,1.72E-03,49.23,2.34E+08
178,2.25e-07,1.8e-06,4e-07,10,1,14,18.0,108.0,432.0,6.29E-09,9.76E-09,2.20E-05,53.08,2.13E+08,3.59E+06,2.15E+08,1.72E-03,49.59,2.19E+08
179,2.25e-07,1.8e-06,4.5e-07,10,1,14,18.0,108.0,486.0,6.36E-09,9.76E-09,2.08E-05,47.79,1.92E+08,3.26E+06,1.93E+08,1.72E-03,49.91,2.03E+08
182,2.25e-07,1.9e-06,3e-07,10,1,14,19.0,114.0,324.0,6.03E-09,9.76E-09,2.65E-05,65.9,2.61E+08,4.60E+06,2.63E+08,1.81E-03,48.72,2.70E+08
183,2.25e-07,1.9e-06,3.5e-07,10,1,14,19.0,114.0,378.0,6.11E-09,9.72E-09,2.38E-05,59.4,2.37E+08,4.13E+06,2.40E+08,1.81E-03,49.13,2.47E+08
184,2.25e-07,1.9e-06,4e-07,10,1,14,19.0,114.0,432.0,6.18E-09,9.71E-09,2.21E-05,53.31,2.18E+08,3.74E+06,2.20E+08,1.81E-03,49.5,2.31E+08
185,2.25e-07,1.9e-06,4.5e-07,10,1,14,19.0,114.0,486.0,6.24E-09,9.72E-09,2.08E-05,47.99,1.97E+08,3.40E+06,1.98E+08,1.81E-03,49.82,2.16E+08
186,2.25e-07,2e-06,2e-07,10,2,14,20.0,120.0,216.0,7.49E-09,1.08E-08,3.59E-05,77.38,1.83E+08,3.34E+06,1.85E+08,9.42E-04,48.86,1.56E+08
187,2.25e-07,2e-06,2.5e-07,10,2,14,20.0,120.0,270.0,7.66E-09,1.07E-08,2.95E-05,71.82,1.73E+08,2.98E+06,1.75E+08,9.42E-04,49.49,1.46E+08
188,2.25e-07,2e-06,3e-07,10,2,14,20.0,120.0,324.0,7.81E-09,1.07E-08,2.56E-05,66.33,1.62E+08,2.67E+06,1.63E+08,9.42E-04,49.96,1.43E+08
189,2.25e-07,2e-06,3.5e-07,10,2,14,20.0,120.0,378.0,7.97E-09,1.07E-08,2.30E-05,60.3,1.51E+08,2.40E+06,1.52E+08,9.42E-04,50.34,1.35E+08
190,2.25e-07,2e-06,4e-07,10,2,14,20.0,120.0,432.0,8.10E-09,1.07E-08,2.12E-05,54.58,1.38E+08,2.17E+06,1.39E+08,9.42E-04,50.67,1.27E+08
191,2.25e-07,2e-06,4.5e-07,10,2,14,20.0,120.0,486.0,8.22E-09,1.08E-08,2.00E-05,49.31,1.25E+08,1.96E+06,1.26E+08,9.42E-04,50.97,1.15E+08
192,2.25e-07,2.1e-06,2e-07,10,2,14,21.0,126.0,216.0,7.35E-09,1.08E-08,3.59E-05,77.56,1.90E+08,3.47E+06,1.92E+08,9.85E-04,48.8,1.63E+08
193,2.25e-07,2.1e-06,2.5e-07,10,2,14,21.0,126.0,270.0,7.51E-09,1.06E-08,2.95E-05,71.91,1.79E+08,3.09E+06,1.82E+08,9.85E-04,49.43,1.53E+08
194,2.25e-07,2.1e-06,3e-07,10,2,14,21.0,126.0,324.0,7.66E-09,1.06E-08,2.56E-05,65.91,1.67E+08,2.78E+06,1.69E+08,9.85E-04,49.9,1.49E+08
195,2.25e-07,2.1e-06,3.5e-07,10,2,14,21.0,126.0,378.0,7.80E-09,1.06E-08,2.30E-05,60.06,1.55E+08,2.49E+06,1.56E+08,9.85E-04,50.28,1.41E+08
196,2.25e-07,2.1e-06,4e-07,10,2,14,21.0,126.0,432.0,7.93E-09,1.06E-08,2.13E-05,54.39,1.42E+08,2.26E+06,1.44E+08,9.85E-04,50.62,1.27E+08
197,2.25e-07,2.1e-06,4.5e-07,10,2,14,21.0,126.0,486.0,8.04E-09,1.07E-08,2.01E-05,49.09,1.30E+08,2.03E+06,1.30E+08,9.85E-04,50.92,1.20E+08
198,2.25e-07,2.2e-06,2e-07,10,2,14,22.0,132.0,216.0,7.22E-09,1.07E-08,3.60E-05,77.74,1.97E+08,3.60E+06,1.98E+08,1.03E-03,48.74,1.70E+08
199,2.25e-07,2.2e-06,2.5e-07,10,2,14,22.0,132.0,270.0,7.37E-09,1.05E-08,2.96E-05,72.03,1.86E+08,3.20E+06,1.88E+08,1.03E-03,49.37,1.63E+08
200,2.25e-07,2.2e-06,3e-07,10,2,14,22.0,132.0,324.0,7.51E-09,1.05E-08,2.57E-05,65.88,1.73E+08,2.88E+06,1.75E+08,1.03E-03,49.84,1.56E+08
201,2.25e-07,2.2e-06,3.5e-07,10,2,14,22.0,132.0,378.0,7.65E-09,1.05E-08,2.31E-05,59.87,1.61E+08,2.58E+06,1.62E+08,1.03E-03,50.23,1.47E+08
202,2.25e-07,2.2e-06,4e-07,10,2,14,22.0,132.0,432.0,7.77E-09,1.05E-08,2.13E-05,54.03,1.47E+08,2.34E+06,1.49E+08,1.03E-03,50.57,1.33E+08
203,2.25e-07,2.2e-06,4.5e-07,10,2,14,22.0,132.0,486.0,7.88E-09,1.06E-08,2.01E-05,48.93,1.34E+08,2.11E+06,1.35E+08,1.03E-03,50.87,1.25E+08
204,2.25e-07,2.3e-06,2e-07,10,2,14,23.0,138.0,216.0,7.10E-09,1.06E-08,3.60E-05,77.92,2.04E+08,3.73E+06,2.05E+08,1.07E-03,48.68,1.76E+08
205,2.25e-07,2.3e-06,2.5e-07,10,2,14,23.0,138.0,270.0,7.24E-09,1.05E-08,2.96E-05,71.19,1.90E+08,3.32E+06,1.92E+08,1.07E-03,49.31,1.71E+08
206,2.25e-07,2.3e-06,3e-07,10,2,14,23.0,138.0,324.0,7.38E-09,1.04E-08,2.57E-05,65.87,1.80E+08,2.98E+06,1.82E+08,1.07E-03,49.79,1.56E+08
207,2.25e-07,2.3e-06,3.5e-07,10,2,14,23.0,138.0,378.0,7.51E-09,1.04E-08,2.31E-05,59.66,1.65E+08,2.68E+06,1.66E+08,1.07E-03,50.18,1.51E+08
208,2.25e-07,2.3e-06,4e-07,10,2,14,23.0,138.0,432.0,7.63E-09,1.05E-08,2.14E-05,53.92,1.51E+08,2.41E+06,1.52E+08,1.07E-03,50.52,1.45E+08
209,2.25e-07,2.3e-06,4.5e-07,10,2,14,23.0,138.0,486.0,7.73E-09,1.05E-08,2.02E-05,48.81,1.37E+08,2.19E+06,1.39E+08,1.07E-03,50.82,1.35E+08
210,2.25e-07,2.4e-06,2e-07,10,2,14,24.0,144.0,216.0,6.98E-09,1.06E-08,3.61E-05,78.11,2.11E+08,3.84E+06,2.13E+08,1.11E-03,48.61,1.85E+08
211,2.25e-07,2.4e-06,2.5e-07,10,2,14,24.0,144.0,270.0,7.12E-09,1.04E-08,2.97E-05,71.26,1.96E+08,3.44E+06,1.97E+08,1.11E-03,49.25,1.76E+08
212,2.25e-07,2.4e-06,3e-07,10,2,14,24.0,144.0,324.0,7.26E-09,1.04E-08,2.58E-05,65.41,1.83E+08,3.07E+06,1.85E+08,1.11E-03,49.73,1.67E+08
213,2.25e-07,2.4e-06,3.5e-07,10,2,14,24.0,144.0,378.0,7.38E-09,1.04E-08,2.32E-05,59.49,1.71E+08,2.77E+06,1.73E+08,1.11E-03,50.12,1.57E+08
214,2.25e-07,2.4e-06,4e-07,10,2,14,24.0,144.0,432.0,7.49E-09,1.04E-08,2.14E-05,53.57,1.57E+08,2.48E+06,1.57E+08,1.11E-03,50.47,1.52E+08
215,2.25e-07,2.4e-06,4.5e-07,10,2,14,24.0,144.0,486.0,7.59E-09,1.04E-08,2.02E-05,48.35,1.42E+08,2.26E+06,1.44E+08,1.11E-03,50.77,1.38E+08
216,2.25e-07,2.5e-06,2e-07,10,2,14,25.0,150.0,216.0,6.88E-09,1.05E-08,3.61E-05,76.56,2.14E+08,3.97E+06,2.16E+08,1.16E-03,48.55,1.91E+08
217,2.25e-07,2.5e-06,2.5e-07,10,2,14,25.0,150.0,270.0,7.01E-09,1.03E-08,2.97E-05,71.33,2.03E+08,3.55E+06,2.03E+08,1.16E-03,49.2,1.84E+08
218,2.25e-07,2.5e-06,3e-07,10,2,14,25.0,150.0,324.0,7.14E-09,1.03E-08,2.58E-05,65.39,1.89E+08,3.16E+06,1.91E+08,1.16E-03,49.68,1.74E+08
219,2.25e-07,2.5e-06,3.5e-07,10,2,14,25.0,150.0,378.0,7.26E-09,1.03E-08,2.32E-05,59.29,1.74E+08,2.86E+06,1.76E+08,1.16E-03,50.07,1.65E+08
220,2.25e-07,2.5e-06,4e-07,10,2,14,25.0,150.0,432.0,7.37E-09,1.03E-08,2.15E-05,53.53,1.60E+08,2.57E+06,1.61E+08,1.16E-03,50.42,1.58E+08
221,2.25e-07,2.5e-06,4.5e-07,10,2,14,25.0,150.0,486.0,7.46E-09,1.03E-08,2.02E-05,48.31,1.46E+08,2.33E+06,1.47E+08,1.16E-03,50.72,1.45E+08
222,2.25e-07,2.6e-06,2e-07,10,2,14,26.0,156.0,216.0,6.78E-09,1.04E-08,3.62E-05,76.68,2.20E+08,4.10E+06,2.23E+08,1.20E-03,48.49,2.01E+08
223,2.25e-07,2.6e-06,2.5e-07,10,2,14,26.0,156.0,270.0,6.91E-09,1.03E-08,2.98E-05,71.42,2.09E+08,3.66E+06,2.11E+08,1.20E-03,49.14,1.91E+08
224,2.25e-07,2.6e-06,3e-07,10,2,14,26.0,156.0,324.0,7.03E-09,1.02E-08,2.59E-05,65.36,1.95E+08,3.26E+06,1.96E+08,1.20E-03,49.62,1.84E+08
225,2.25e-07,2.6e-06,3.5e-07,10,2,14,26.0,156.0,378.0,7.15E-09,1.02E-08,2.32E-05,59.15,1.80E+08,2.94E+06,1.82E+08,1.20E-03,50.02,1.66E+08
226,2.25e-07,2.6e-06,4e-07,10,2,14,26.0,156.0,432.0,7.25E-09,1.02E-08,2.15E-05,53.21,1.65E+08,2.65E+06,1.66E+08,1.20E-03,50.36,1.65E+08
227,2.25e-07,2.6e-06,4.5e-07,10,2,14,26.0,156.0,486.0,7.34E-09,1.03E-08,2.03E-05,47.88,1.50E+08,2.40E+06,1.51E+08,1.20E-03,50.67,1.48E+08
228,2.25e-07,2.7e-06,2e-07,10,2,14,27.0,162.0,216.0,6.68E-09,1.04E-08,3.62E-05,76.81,2.26E+08,4.23E+06,2.29E+08,1.24E-03,48.43,2.04E+08
229,2.25e-07,2.7e-06,2.5e-07,10,2,14,27.0,162.0,270.0,6.81E-09,1.02E-08,2.98E-05,71.49,2.15E+08,3.76E+06,2.17E+08,1.24E-03,49.08,2.01E+08
230,2.25e-07,2.7e-06,3e-07,10,2,14,27.0,162.0,324.0,6.93E-09,1.02E-08,2.59E-05,65.32,2.01E+08,3.37E+06,2.01E+08,1.24E-03,49.57,1.89E+08
231,2.25e-07,2.7e-06,3.5e-07,10,2,14,27.0,162.0,378.0,7.04E-09,1.02E-08,2.33E-05,58.98,1.85E+08,3.02E+06,1.87E+08,1.24E-03,49.97,1.82E+08
232,2.25e-07,2.7e-06,4e-07,10,2,14,27.0,162.0,432.0,7.14E-09,1.02E-08,2.15E-05,53.22,1.68E+08,2.73E+06,1.70E+08,1.24E-03,50.31,1.69E+08
233,2.25e-07,2.7e-06,4.5e-07,10,2,14,27.0,162.0,486.0,7.22E-09,1.02E-08,2.03E-05,47.92,1.53E+08,2.46E+06,1.54E+08,1.24E-03,50.63,1.60E+08
234,2.25e-07,2.8e-06,2e-07,10,2,14,28.0,168.0,216.0,6.60E-09,1.04E-08,3.63E-05,76.94,2.32E+08,4.36E+06,2.35E+08,1.28E-03,48.38,2.12E+08
235,2.25e-07,2.8e-06,2.5e-07,10,2,14,28.0,168.0,270.0,6.72E-09,1.02E-08,2.99E-05,71.57,2.21E+08,3.86E+06,2.24E+08,1.28E-03,49.03,2.09E+08
236,2.25e-07,2.8e-06,3e-07,10,2,14,28.0,168.0,324.0,6.83E-09,1.01E-08,2.60E-05,64.85,2.03E+08,3.47E+06,2.04E+08,1.28E-03,49.52,1.98E+08
237,2.25e-07,2.8e-06,3.5e-07,10,2,14,28.0,168.0,378.0,6.94E-09,1.01E-08,2.33E-05,58.83,1.88E+08,3.10E+06,1.90E+08,1.28E-03,49.92,1.87E+08
238,2.25e-07,2.8e-06,4e-07,10,2,14,28.0,168.0,432.0,7.04E-09,1.01E-08,2.16E-05,52.93,1.73E+08,2.81E+06,1.75E+08,1.28E-03,50.27,1.77E+08
239,2.25e-07,2.8e-06,4.5e-07,10,2,14,28.0,168.0,486.0,7.12E-09,1.01E-08,2.04E-05,47.51,1.58E+08,2.53E+06,1.58E+08,1.28E-03,50.58,1.65E+08
240,2.25e-07,2.9e-06,2e-07,10,2,14,29.0,174.0,216.0,6.52E-09,1.03E-08,3.63E-05,77.07,2.38E+08,4.48E+06,2.40E+08,1.32E-03,48.32,2.23E+08
241,2.25e-07,2.9e-06,2.5e-07,10,2,14,29.0,174.0,270.0,6.63E-09,1.01E-08,2.99E-05,70.55,2.23E+08,3.97E+06,2.26E+08,1.32E-03,48.97,2.17E+08
242,2.25e-07,2.9e-06,3e-07,10,2,14,29.0,174.0,324.0,6.74E-09,1.01E-08,2.60E-05,64.82,2.09E+08,3.56E+06,2.11E+08,1.32E-03,49.46,2.08E+08
243,2.25e-07,2.9e-06,3.5e-07,10,2,14,29.0,174.0,378.0,6.85E-09,1.01E-08,2.34E-05,58.69,1.93E+08,3.18E+06,1.94E+08,1.32E-03,49.87,1.98E+08
244,2.25e-07,2.9e-06,4e-07,10,2,14,29.0,174.0,432.0,6.94E-09,1.01E-08,2.16E-05,52.97,1.76E+08,2.89E+06,1.78E+08,1.32E-03,50.22,1.84E+08
245,2.25e-07,2.9e-06,4.5e-07,10,2,14,29.0,174.0,486.0,7.02E-09,1.01E-08,2.04E-05,47.62,1.60E+08,2.61E+06,1.61E+08,1.32E-03,50.53,1.66E+08
246,2.25e-07,3e-06,2e-07,10,3,14,30.0,180.0,216.0,7.57E-09,1.09E-08,3.58E-05,76.56,1.80E+08,3.24E+06,1.82E+08,9.11E-04,49,1.52E+08
247,2.25e-07,3e-06,2.5e-07,10,3,14,30.0,180.0,270.0,7.73E-09,1.08E-08,2.95E-05,70.95,1.70E+08,2.90E+06,1.71E+08,9.11E-04,49.63,1.49E+08
248,2.25e-07,3e-06,3e-07,10,3,14,30.0,180.0,324.0,7.89E-09,1.07E-08,2.55E-05,65.42,1.59E+08,2.59E+06,1.59E+08,9.12E-04,50.1,1.41E+08
249,2.25e-07,3e-06,3.5e-07,10,3,14,30.0,180.0,378.0,8.04E-09,1.08E-08,2.29E-05,59.41,1.47E+08,2.34E+06,1.49E+08,9.12E-04,50.48,1.31E+08
250,2.25e-07,3e-06,4e-07,10,3,14,30.0,180.0,432.0,8.17E-09,1.08E-08,2.12E-05,53.72,1.35E+08,2.11E+06,1.36E+08,9.12E-04,50.82,1.28E+08
251,2.25e-07,3e-06,4.5e-07,10,3,14,30.0,180.0,486.0,8.28E-09,1.08E-08,2.00E-05,48.49,1.23E+08,1.91E+06,1.23E+08,9.12E-04,51.12,1.19E+08
252,2.5e-07,1e-06,2e-07,10,1,16,10.0,60.0,216.0,7.19E-09,1.02E-08,3.50E-05,78.57,1.94E+08,3.53E+06,1.95E+08,1.02E-03,48.84,1.63E+08
253,2.5e-07,1e-06,2.5e-07,10,1,16,10.0,60.0,270.0,7.35E-09,1.01E-08,2.85E-05,73,1.83E+08,3.14E+06,1.85E+08,1.02E-03,49.47,1.58E+08
254,2.5e-07,1e-06,3e-07,10,1,16,10.0,60.0,324.0,7.51E-09,1.00E-08,2.46E-05,67.48,1.72E+08,2.83E+06,1.74E+08,1.02E-03,49.93,1.50E+08
255,2.5e-07,1e-06,3.5e-07,10,1,16,10.0,60.0,378.0,7.68E-09,1.00E-08,2.19E-05,61.29,1.60E+08,2.53E+06,1.60E+08,1.02E-03,50.31,1.42E+08
256,2.5e-07,1e-06,4e-07,10,1,16,10.0,60.0,432.0,7.84E-09,1.01E-08,2.01E-05,55.44,1.46E+08,2.30E+06,1.47E+08,1.02E-03,50.64,1.33E+08
257,2.5e-07,1e-06,4.5e-07,10,1,16,10.0,60.0,486.0,8.00E-09,1.01E-08,1.88E-05,50.06,1.32E+08,2.07E+06,1.34E+08,1.02E-03,50.94,1.20E+08
258,2.5e-07,1.1e-06,2e-07,10,1,16,11.0,66.0,216.0,6.92E-09,1.00E-08,3.51E-05,79.03,2.08E+08,3.80E+06,2.10E+08,1.11E-03,48.72,1.80E+08
259,2.5e-07,1.1e-06,2.5e-07,10,1,16,11.0,66.0,270.0,7.07E-09,9.89E-09,2.86E-05,73.27,1.97E+08,3.39E+06,1.98E+08,1.11E-03,49.35,1.73E+08
260,2.5e-07,1.1e-06,3e-07,10,1,16,11.0,66.0,324.0,7.22E-09,9.85E-09,2.46E-05,67.03,1.83E+08,3.03E+06,1.86E+08,1.11E-03,49.82,1.59E+08
261,2.5e-07,1.1e-06,3.5e-07,10,1,16,11.0,66.0,378.0,7.37E-09,9.85E-09,2.20E-05,60.83,1.71E+08,2.73E+06,1.73E+08,1.11E-03,50.2,1.56E+08
262,2.5e-07,1.1e-06,4e-07,10,1,16,11.0,66.0,432.0,7.51E-09,9.87E-09,2.02E-05,54.82,1.56E+08,2.46E+06,1.57E+08,1.11E-03,50.54,1.45E+08
263,2.5e-07,1.1e-06,4.5e-07,10,1,16,11.0,66.0,486.0,7.65E-09,9.90E-09,1.89E-05,49.69,1.41E+08,2.23E+06,1.43E+08,1.11E-03,50.84,1.36E+08
264,2.5e-07,1.2e-06,2e-07,10,1,16,12.0,72.0,216.0,6.69E-09,9.91E-09,3.52E-05,79.49,2.23E+08,4.06E+06,2.26E+08,1.20E-03,48.59,1.94E+08
265,2.5e-07,1.2e-06,2.5e-07,10,1,16,12.0,72.0,270.0,6.83E-09,9.75E-09,2.87E-05,72.45,2.07E+08,3.63E+06,2.09E+08,1.20E-03,49.23,1.89E+08
266,2.5e-07,1.2e-06,3e-07,10,1,16,12.0,72.0,324.0,6.96E-09,9.70E-09,2.47E-05,66.55,1.94E+08,3.24E+06,1.95E+08,1.20E-03,49.71,1.71E+08
267,2.5e-07,1.2e-06,3.5e-07,10,1,16,12.0,72.0,378.0,7.10E-09,9.69E-09,2.21E-05,60.45,1.81E+08,2.92E+06,1.83E+08,1.20E-03,50.1,1.69E+08
268,2.5e-07,1.2e-06,4e-07,10,1,16,12.0,72.0,432.0,7.23E-09,9.71E-09,2.03E-05,54.33,1.66E+08,2.63E+06,1.67E+08,1.20E-03,50.44,1.58E+08
269,2.5e-07,1.2e-06,4.5e-07,10,1,16,12.0,72.0,486.0,7.35E-09,9.73E-09,1.90E-05,49.05,1.50E+08,2.38E+06,1.51E+08,1.20E-03,50.74,1.48E+08
270,2.5e-07,1.3e-06,2e-07,10,1,16,13.0,78.0,216.0,6.49E-09,9.80E-09,3.53E-05,77.88,2.32E+08,4.34E+06,2.35E+08,1.29E-03,48.47,2.10E+08
271,2.5e-07,1.3e-06,2.5e-07,10,1,16,13.0,78.0,270.0,6.62E-09,9.63E-09,2.88E-05,72.66,2.21E+08,3.85E+06,2.24E+08,1.29E-03,49.11,2.04E+08
